atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100
142890,Montoro,BOT,Meia,2,9.0,0.9,4.29,7,6.5,True,True,CFC,0.465,neutro,4.28,2.15,0.875,50.0
91158,Kaio,BOT,Zagueiro,5,7.0,0.0,0.0,0,0.0,False,True,CFC,-3.533,armadilha_forte,0.0,0.0,0.0,41.1
39850,Vagner Mancini,RBB,Técnico,7,8.97,0.2,5.65,10,9.22,True,False,CRU,0.54,valor_bom,5.604,5.65,1.0,59.4
142877,Villalba,BOT,Atacante,6,6.75,1.73,3.48,4,11.0,True,True,CFC,1.018,valor_bom,4.334,1.48,0.5,50.8
105214,Santi Rodríguez,BOT,Meia,2,6.56,0.0,2.52,5,0.0,False,True,CFC,0.6,valor_bom,3.597,2.52,0.625,50.0
146375,Kadir,BOT,Atacante,6,5.17,0.27,1.95,2,2.2,True,True,CFC,-0.491,neutro,2.129,1.95,0.25,50.8
103179,Chris Ramos,BOT,Atacante,6,7.0,0.0,0.0,0,0.0,False,True,CFC,-3.268,armadilha_forte,0.0,0.0,0.0,50.8
124757,Nathan Fernandes,BOT,Atacante,6,5.61,0.0,3.17,3,0.0,False,True,CFC,-0.373,neutro,2.446,1.5,0.375,50.8
143072,Gabriel Abdias,BOT,Lateral,5,3.0,0.0,0.0,0,0.0,False,True,CFC,-1.581,armadilha_forte,0.0,0.0,0.0,41.4
70360,Eduardo Sasha,RBB,Atacante,5,5.39,0.0,1.95,7,0.0,False,False,CRU,-0.644,armadilha_leve,2.07,1.95,0.875,59.7
78605,Gabriel,RBB,Meia,7,5.12,-0.85,2.68,8,3.0,True,False,CRU,-0.184,neutro,2.259,2.06,1.0,60.0
107170,Jeffinho,BOT,Atacante,6,5.0,0.0,0.0,0,0.0,False,True,CFC,-2.477,armadilha_forte,0.0,0.0,0.0,50.8
93882,Cleiton,RBB,Goleiro,6,6.19,0.0,2.56,7,0.0,False,False,CRU,0.451,neutro,3.397,1.13,0.875,51.6
94067,Matheus Fernandes,RBB,Meia,7,4.93,0.17,2.68,8,4.2,True,False,CRU,-0.085,neutro,2.259,2.68,1.0,60.0
94968,Juninho Capixaba,RBB,Lateral,7,14.44,-0.58,8.89,9,7.5,True,False,CRU,0.788,valor_bom,7.396,5.11,1.0,51.4
87225,Pedro Henrique,RBB,Zagueiro,6,7.03,0.43,3.43,7,5.0,True,False,CRU,0.502,valor_bom,3.739,2.14,0.875,51.2
142484,Barrera,BOT,Meia,6,5.1,0.0,2.07,6,0.0,False,True,CFC,-0.52,armadilha_leve,1.937,2.07,0.75,50.0
100848,Luan Cândido,VIT,Lateral,7,4.24,-0.32,0.45,2,0.0,True,True,SAO,-1.01,armadilha_leve,1.573,0.45,0.25,54.8
105213,Sant Anna,RBB,Lateral,7,9.23,-0.37,9.0,3,5.0,True,False,CRU,1.571,valor_oculto,6.61,4.33,0.375,51.4
110750,Gustavo Marques,RBB,Zagueiro,7,8.16,0.29,5.6,8,6.7,True,False,CRU,1.234,valor_bom,4.804,4.1,1.0,51.2
100695,Fernando,RBB,Atacante,5,2.35,0.0,0.1,2,0.0,False,False,CRU,-0.116,neutro,0.781,0.1,0.25,59.7
111246,Alix Vinicius,RBB,Zagueiro,7,5.87,0.17,2.84,8,6.2,True,False,CRU,-0.157,neutro,2.67,1.34,1.0,51.2
106434,Eduardo Santos,RBB,Zagueiro,6,4.6,0.0,1.4,3,0.0,False,False,CRU,-0.015,neutro,2.199,1.4,0.375,51.2
112886,Lucas Barbosa,RBB,Atacante,7,10.81,0.96,6.87,9,13.1,True,False,CRU,1.355,valor_bom,5.878,4.54,1.0,59.7
113157,Nathan Mendes,VIT,Lateral,2,5.36,-0.23,3.69,7,0.5,True,True,SAO,0.124,neutro,3.409,2.83,0.875,54.8
103295,Eric Ramires,RBB,Meia,6,2.97,-0.13,0.44,5,1.5,True,False,CRU,-0.554,armadilha_leve,0.665,0.44,0.625,60.0
122394,Gustavinho,RBB,Meia,6,6.3,0.0,3.84,8,0.0,False,False,CRU,1.202,valor_bom,4.055,3.21,1.0,60.0
104588,Fabrício,RBB,Goleiro,5,2.0,0.0,0.0,0,0.0,False,False,CRU,-0.388,neutro,0.0,0.0,0.0,51.6
107236,Vanderlan,RBB,Lateral,5,5.0,0.0,0.0,0,0.0,False,False,CRU,-3.145,armadilha_forte,0.0,0.0,0.0,51.4
110715,Andrés Hurtado,RBB,Lateral,6,5.63,0.0,3.21,8,0.0,False,False,CRU,-0.264,neutro,3.187,2.08,1.0,51.4
108133,Isidro Pitta,RBB,Atacante,7,5.17,0.17,2.28,9,8.0,True,False,CRU,-0.393,neutro,2.23,0.5,1.0,59.7
111760,Fabinho,RBB,Meia,6,2.04,-0.34,-0.08,5,-0.3,True,False,CRU,0.061,neutro,0.465,0.0,0.625,60.0
107744,Praxedes,RBB,Meia,6,4.0,0.0,0.0,0,0.0,False,False,CRU,-1.988,armadilha_forte,0.0,0.0,0.0,60.0
124239,Henry Mosquera,RBB,Atacante,6,6.27,0.07,4.16,10,6.5,True,False,CRU,0.17,neutro,3.277,3.16,1.0,59.7
78248,Gustavo Henrique,COR,Zagueiro,7,8.82,0.6,3.15,7,4.2,True,True,PAL,-0.282,neutro,3.608,2.72,0.875,25.4
39656,Alan Franco,CAM,Meia,7,5.13,-0.33,2.68,9,0.0,True,False,SAN,-0.162,neutro,2.284,2.12,1.0,48.9
88312,Junior Alonso,CAM,Zagueiro,6,6.04,0.0,3.32,6,0.0,False,False,SAN,-0.039,neutro,2.851,2.82,0.75,52.4
122897,Guzmán Rodríguez,RBB,Zagueiro,5,6.0,0.0,0.0,0,0.0,False,False,CRU,-3.106,armadilha_forte,0.0,0.0,0.0,51.2
132580,Vinicinho,RBB,Atacante,7,3.85,0.0,1.74,5,0.0,False,False,CRU,0.053,neutro,2.007,1.74,0.625,59.7
138021,Palacios,RBB,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,False,CRU,-1.321,armadilha_leve,0.0,0.0,0.0,51.2
122755,Lucas Cunha,RBB,Zagueiro,6,3.0,0.0,0.0,0,0.0,False,False,CRU,-1.321,armadilha_leve,0.0,0.0,0.0,51.2
98909,Cuello,CAM,Atacante,7,9.34,-1.66,6.48,10,4.7,True,False,SAN,1.564,valor_oculto,5.716,4.38,1.0,48.9
68920,Dudu,CAM,Atacante,6,6.84,-1.1,3.03,9,0.9,True,False,SAN,0.512,valor_bom,3.845,1.25,1.0,48.9
132274,Ignacio Sosa,RBB,Meia,6,3.51,0.0,1.27,7,0.0,False,False,CRU,-0.566,armadilha_leve,1.022,1.27,0.875,60.0
91607,Rony,SAN,Atacante,7,5.53,0.0,2.13,7,0.0,False,True,CAM,-0.623,armadilha_leve,2.154,2.13,0.875,43.7
101002,Júnior Santos,BOT,Atacante,7,5.46,-0.57,3.1,5,3.6,True,True,CFC,-0.229,neutro,2.53,1.5,0.625,50.8
72605,Vitor Hugo,CAM,Zagueiro,2,7.17,-0.07,3.0,3,3.0,True,False,SAN,0.441,neutro,3.734,2.0,0.375,52.4
72460,Bernard,CAM,Meia,6,4.25,-1.02,2.01,7,1.0,True,False,SAN,-0.074,neutro,1.918,1.3,0.875,48.9
100084,Igor Gomes,CAM,Meia,6,3.72,0.0,-0.14,5,0.0,False,False,SAN,-0.648,armadilha_leve,1.077,0.0,0.625,48.9
92087,Lyanco,CAM,Zagueiro,2,11.97,0.0,7.75,2,0.0,False,False,SAN,0.073,neutro,4.757,4.75,0.25,52.4
87999,Gustavo Scarpa,CAM,Meia,6,7.52,0.85,2.98,9,8.0,True,False,SAN,0.217,neutro,3.587,1.87,1.0,48.9
100842,Ruan,CAM,Zagueiro,7,5.31,-1.02,3.36,9,1.1,True,False,SAN,0.422,neutro,2.955,2.03,1.0,52.4
105068,Reinier,CAM,Meia,7,4.13,-1.99,2.94,9,0.2,True,False,SAN,0.54,valor_bom,2.421,1.83,1.0,48.9
140906,Davi Gomes,RBB,Atacante,5,5.19,0.0,4.25,2,0.0,False,False,CRU,-0.054,neutro,2.589,4.25,0.25,59.7
107554,Natanael,CAM,Lateral,7,11.01,1.18,9.1,3,12.4,True,False,SAN,0.981,valor_bom,6.638,4.77,0.375,52.6
129663,Ruan Pablo,BAH,Atacante,5,2.0,0.0,0.0,0,0.0,False,False,MIR,-0.569,armadilha_leve,0.0,0.0,0.0,70.6
95556,Raniele,COR,Meia,7,8.15,0.44,3.84,7,5.9,True,True,PAL,0.516,valor_bom,4.07,3.84,0.875,30.5
115674,Gabriel Delfim,CAM,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,SAN,-0.388,neutro,0.0,0.0,0.0,52.7
103767,Gabriel Menino,SAN,Meia,5,9.21,0.0,5.24,7,0.0,False,True,CAM,0.878,valor_bom,4.723,4.53,0.875,43.4
78435,Vitinho,COR,Atacante,6,4.49,-0.45,1.77,6,0.8,True,True,PAL,-0.294,neutro,2.001,1.77,0.75,30.9
130889,Riquelme,GRE,Meia,6,4.0,0.0,0.0,0,0.0,False,False,INT,-1.988,armadilha_forte,0.0,0.0,0.0,45.3
85048,Memphis Depay,COR,Atacante,5,9.81,0.0,2.15,6,0.0,False,True,PAL,-0.568,armadilha_leve,3.642,0.82,0.75,30.9
118774,Alexsander,CAM,Meia,6,7.14,0.0,1.7,1,0.0,False,False,SAN,0.788,valor_bom,3.985,1.7,0.125,48.9
122990,Patrick,CAM,Meia,5,4.0,0.0,0.0,0,0.0,False,False,SAN,-1.988,armadilha_forte,0.0,0.0,0.0,48.9
92440,André Ramalho,COR,Zagueiro,3,6.08,-0.58,2.6,3,1.7,True,True,PAL,0.78,valor_bom,3.625,1.6,0.375,25.4
98720,Angileri,COR,Lateral,6,4.04,-0.16,1.94,5,1.5,True,True,PAL,-0.538,armadilha_leve,1.887,1.34,0.625,26.0
101574,Hugo Souza,COR,Goleiro,7,9.53,-0.18,4.35,8,1.6,True,True,PAL,0.215,neutro,4.24,3.1,1.0,26.9
97642,Félix Torres,INT,Zagueiro,7,4.24,0.0,2.35,7,0.0,False,True,GRE,0.446,neutro,2.429,1.92,0.875,67.0
107179,Matheus Donelli,COR,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,PAL,-1.163,armadilha_leve,0.0,0.0,0.0,26.9
107908,Hugo,COR,Lateral,5,4.0,0.0,0.0,0,0.0,False,True,PAL,-2.442,armadilha_forte,0.0,0.0,0.0,26.0
98225,Pedro Raul,COR,Atacante,6,3.06,-0.5,0.1,5,-0.3,True,True,PAL,-0.797,armadilha_leve,0.624,0.1,0.625,30.9
105531,Matheus Bidu,COR,Lateral,7,10.89,0.0,6.95,6,0.0,False,True,PAL,0.616,valor_bom,6.244,4.62,0.75,26.0
117910,Breno Bidon,COR,Meia,7,9.43,0.19,3.58,8,3.5,True,True,PAL,-0.048,neutro,3.925,2.96,1.0,30.5
102340,Cacá,VIT,Zagueiro,7,5.22,-0.01,2.52,6,0.2,True,True,SAO,-0.015,neutro,2.508,1.52,0.75,54.7
121824,Kayke,COR,Atacante,7,3.35,0.0,1.0,4,0.0,False,True,PAL,-0.655,armadilha_leve,0.967,1.0,0.5,30.9
124661,Iván Román,CAM,Zagueiro,6,8.47,0.0,6.4,4,0.0,False,False,SAN,1.13,valor_bom,4.806,3.4,0.5,52.4
117632,Garro,COR,Meia,7,10.88,0.25,4.45,9,4.4,True,True,PAL,0.021,neutro,4.365,2.78,1.0,30.5
96342,Charles,COR,Meia,6,3.53,0.0,1.03,3,0.0,False,True,PAL,-0.747,armadilha_leve,0.867,1.03,0.375,30.5
42500,Fagner,CRU,Lateral,7,5.58,0.0,2.05,6,0.0,False,True,RBB,-0.747,armadilha_leve,2.687,1.55,0.75,59.9
89275,William,CRU,Lateral,6,8.51,-0.9,3.57,8,2.4,True,True,RBB,-0.165,neutro,4.642,2.82,1.0,59.9
84558,Lucas Romero,CRU,Meia,6,7.5,0.0,3.02,5,0.0,False,True,RBB,0.442,neutro,3.789,1.02,0.625,44.2
145744,André,COR,Meia,7,7.27,-0.47,5.01,8,5.4,True,True,PAL,1.444,valor_bom,4.64,4.38,1.0,30.5
131753,Felipe Longo,COR,Goleiro,6,2.0,0.0,0.0,0,0.0,False,True,PAL,-0.388,neutro,0.0,0.0,0.0,26.9
122396,Ryan,COR,Meia,6,3.0,0.0,0.0,0,0.0,False,True,PAL,-1.293,armadilha_leve,0.0,0.0,0.0,30.5
96610,Matheus Pereira,CRU,Meia,7,14.41,-0.37,5.4,9,4.9,True,True,RBB,-0.247,neutro,4.868,3.73,1.0,44.2
127242,Bahia,COR,Meia,6,2.0,0.0,0.0,0,0.0,False,True,PAL,-0.398,neutro,0.0,0.0,0.0,30.5
100742,Matheus Henrique,CRU,Meia,6,5.26,-0.04,1.9,10,0.5,True,True,RBB,-0.671,armadilha_leve,1.872,1.9,1.0,44.2
125488,João Pedro,COR,Zagueiro,6,8.84,0.0,7.7,2,0.0,False,True,PAL,0.944,valor_bom,4.747,3.2,0.25,25.4
141995,Dieguinho,COR,Meia,6,3.18,-0.35,0.73,4,0.0,True,True,PAL,-0.59,armadilha_leve,0.78,0.73,0.5,30.5
133543,Gui Negão,COR,Atacante,5,3.97,0.0,1.35,4,0.0,False,True,PAL,-0.119,neutro,1.899,1.35,0.5,30.9
79701,Lucas Silva,CRU,Meia,7,4.02,-0.15,0.41,9,0.0,True,True,RBB,-0.835,armadilha_leve,1.082,0.41,1.0,44.2
111690,Matheus Cunha,CRU,Goleiro,7,2.94,-1.9,2.35,6,-2.7,True,True,RBB,1.369,valor_bom,2.65,0.0,0.75,59.8
113158,Marquinhos,CRU,Atacante,5,4.0,0.0,0.0,0,0.0,False,True,RBB,-1.975,armadilha_forte,0.0,0.0,0.0,45.0
93478,Wanderson,CRU,Atacante,6,4.2,-0.15,1.52,9,-0.3,True,True,RBB,-0.312,neutro,1.828,0.63,1.0,45.0
88479,Walace,CRU,Meia,6,4.0,0.0,0.0,0,0.0,False,True,RBB,-1.988,armadilha_forte,0.0,0.0,0.0,44.2
124912,Jonathan Jesus,CRU,Zagueiro,7,4.81,-0.1,0.25,2,0.5,True,True,RBB,-0.295,neutro,2.049,0.25,0.25,59.8
146807,Rayan Lelis,CRU,Atacante,6,2.0,0.0,0.0,0,0.0,False,True,RBB,-0.569,armadilha_leve,0.0,0.0,0.0,45.0
139345,Kauã Prates,CRU,Lateral,6,3.39,0.0,0.0,1,0.0,False,True,RBB,-0.25,neutro,1.648,0.0,0.125,59.9
105047,João Marcelo,CRU,Zagueiro,6,3.75,0.0,0.9,3,0.0,False,True,RBB,-0.222,neutro,1.522,0.9,0.375,59.8
132264,Arroyo,CRU,Atacante,7,5.89,1.24,2.44,9,9.2,True,True,RBB,-0.614,armadilha_leve,2.315,1.88,1.0,45.0
131967,Villarreal,CRU,Atacante,6,7.52,-1.0,5.26,5,0.0,True,True,RBB,1.357,valor_bom,4.953,2.06,0.625,45.0
143350,Murilo Rhikman,CRU,Meia,6,2.95,0.0,0.5,1,0.0,False,True,RBB,-0.424,neutro,0.771,0.5,0.125,44.2
143600,Kauã Moraes,CRU,Lateral,6,6.34,-1.23,5.42,4,1.9,True,True,RBB,0.091,neutro,3.916,1.92,0.5,59.9
92854,Borré,INT,Atacante,7,6.37,-0.06,2.73,10,-0.2,True,True,GRE,0.477,neutro,3.633,1.93,1.0,73.4
88136,Ivan,REM,Goleiro,6,4.0,0.0,0.0,0,0.0,False,True,VAS,-1.764,armadilha_forte,0.0,0.0,0.0,42.6
117404,Otávio,CRU,Goleiro,6,2.0,0.0,0.0,0,0.0,False,True,RBB,-0.388,neutro,0.0,0.0,0.0,59.8
69783,Danilo,FLA,Zagueiro,6,6.96,0.0,0.75,2,0.0,False,False,FLU,0.116,neutro,3.357,0.75,0.25,32.6
83528,Léo Pereira,FLA,Zagueiro,7,9.9,-0.44,4.67,6,2.3,True,False,FLU,0.125,neutro,4.292,2.17,0.75,32.6
137543,Tevis,CRU,Atacante,6,2.0,0.0,0.0,0,0.0,False,True,RBB,-0.569,armadilha_leve,0.0,0.0,0.0,45.0
84816,Varela,FLA,Lateral,7,8.32,-0.64,5.16,7,2.5,True,False,FLU,0.748,valor_bom,5.456,3.16,0.875,33.1
137542,Kaique Kenji,CRU,Atacante,6,1.95,0.0,0.0,3,0.0,False,True,RBB,0.147,neutro,0.692,0.0,0.375,45.0
122660,Japa,CRU,Meia,6,5.93,0.0,5.2,3,0.0,False,True,RBB,1.869,valor_oculto,4.524,3.53,0.375,44.2
87863,Arrascaeta,FLA,Meia,7,15.77,-1.03,5.47,6,1.8,True,False,FLU,-0.599,armadilha_leve,4.785,3.8,0.75,40.2
80061,Saúl,FLA,Meia,6,7.0,0.0,0.0,0,0.0,False,False,FLU,-3.45,armadilha_forte,0.0,0.0,0.0,40.2
84735,Jorginho,FLA,Meia,5,10.36,1.6,3.31,7,11.0,True,False,FLU,-0.425,neutro,3.822,2.6,0.875,40.2
82627,Luiz Araújo,FLA,Atacante,2,8.96,-0.24,4.4,5,3.0,True,False,FLU,0.607,valor_bom,4.622,1.8,0.625,40.4
98873,Samuel Lino,FLA,Atacante,7,9.67,0.1,5.5,8,2.5,True,False,FLU,0.91,valor_bom,5.131,2.88,1.0,40.4
86757,Everton,FLA,Atacante,6,6.32,0.0,1.8,5,0.0,False,False,FLU,0.485,neutro,3.622,1.8,0.625,40.4
88393,Ayrton Lucas,FLA,Lateral,2,7.7,-0.58,3.04,5,1.2,True,False,FLU,0.224,neutro,4.686,1.84,0.625,33.1
90285,Bruno Henrique,FLA,Atacante,6,7.29,0.0,1.77,3,2.2,True,False,FLU,0.457,neutro,3.946,1.77,0.375,40.4
96870,Emerson Royal,FLA,Lateral,6,6.12,0.0,3.92,4,0.0,False,False,FLU,-0.304,neutro,3.416,2.42,0.5,33.1
97867,Léo Ortiz,FLA,Zagueiro,7,9.24,-0.23,4.34,8,1.4,True,False,FLU,0.197,neutro,4.174,2.46,1.0,32.6
96652,Allan,COR,Meia,6,2.85,0.0,0.88,6,0.0,False,True,PAL,-0.273,neutro,0.837,0.88,0.75,30.5
109096,Plata,FLA,Atacante,6,10.34,1.38,6.6,3,8.0,True,False,FLU,0.871,valor_bom,5.263,2.27,0.375,40.4
91473,Erick Pulgar,FLA,Meia,5,6.08,0.0,1.53,6,0.0,False,False,FLU,0.265,neutro,3.096,1.53,0.75,40.2
122320,Daniel Sales,FLA,Lateral,6,2.0,0.0,0.0,0,0.0,False,False,FLU,-0.47,neutro,0.0,0.0,0.0,33.1
115914,Evertton Araújo,FLA,Meia,7,2.68,-0.06,0.52,5,0.8,True,False,FLU,-0.284,neutro,0.696,0.52,0.625,40.2
140492,João Victor,FLA,Zagueiro,6,2.0,0.0,0.0,0,0.0,False,False,FLU,-0.403,neutro,0.0,0.0,0.0,32.6
130189,Léo Nannetti,FLA,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,FLU,-0.388,neutro,0.0,0.0,0.0,33.9
62977,Ganso,FLU,Meia,6,4.15,0.24,1.29,9,2.5,True,True,FLA,-0.412,neutro,1.548,1.29,1.0,61.8
145705,Douglas Telles,FLA,Atacante,6,2.0,0.0,0.0,0,0.0,False,False,FLU,-0.569,armadilha_leve,0.0,0.0,0.0,40.4
122573,Wallace Yan,FLA,Atacante,6,3.64,0.0,0.27,3,0.0,False,False,FLU,-0.166,neutro,1.655,0.27,0.375,40.4
122318,Dyogo Alves,FLA,Goleiro,6,3.0,0.0,0.0,0,0.0,False,False,FLU,-1.163,armadilha_leve,0.0,0.0,0.0,33.9
140303,Da Mata,FLA,Zagueiro,6,2.0,0.0,0.0,0,0.0,False,False,FLU,-0.403,neutro,0.0,0.0,0.0,32.6
99228,De la Cruz,FLA,Meia,2,6.18,-0.69,1.33,4,0.0,True,False,FLU,0.43,neutro,3.29,1.33,0.5,40.2
78117,Everaldo,BAH,Atacante,7,7.06,-1.82,5.9,7,3.0,True,False,MIR,1.839,valor_oculto,5.293,2.47,0.875,70.6
73384,Samuel Xavier,FLU,Lateral,7,8.51,0.0,4.65,7,0.0,False,True,FLA,0.426,neutro,5.218,3.79,0.875,55.4
87228,Guilherme Arana,FLU,Lateral,6,9.12,-0.3,4.7,6,4.2,True,True,FLA,0.25,neutro,5.28,2.7,0.75,55.4
78445,Renê,FLU,Lateral,7,9.78,0.0,7.2,6,0.0,False,True,FLA,1.104,valor_bom,6.351,4.53,0.75,55.4
101319,Guga,FLU,Lateral,6,5.15,-1.36,2.26,5,-0.3,True,True,FLA,-0.354,neutro,2.816,1.06,0.625,55.4
101478,Marcelo Pitaluga,FLU,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,FLA,-1.163,armadilha_leve,0.0,0.0,0.0,55.5
82463,Otávio,FLU,Meia,6,3.21,-0.35,0.73,4,0.0,True,True,FLA,-0.613,armadilha_leve,0.78,0.73,0.5,61.8
130382,Guilherme Gomes,FLA,Meia,6,3.0,0.0,0.0,0,0.0,False,False,FLU,-1.293,armadilha_leve,0.0,0.0,0.0,40.2
103523,Ignácio,FLU,Zagueiro,6,6.14,-0.43,2.77,4,0.5,True,True,FLA,0.722,valor_bom,3.596,2.77,0.5,55.3
86485,Keno,CFC,Atacante,5,4.12,0.0,0.73,4,0.0,False,False,BOT,-0.4,neutro,1.693,0.73,0.5,60.5
143295,Joshua,FLA,Meia,6,3.0,0.0,0.0,0,0.0,False,False,FLU,-1.293,armadilha_leve,0.0,0.0,0.0,40.2
110759,John Kennedy,FLU,Atacante,7,10.42,0.49,7.09,9,11.0,True,True,FLA,1.56,valor_oculto,5.994,3.53,1.0,61.5
